20,4,61,0.017324
20,4,62,0.010173
20,4,63,0.005716
20,4,64,0.003065
20,4,65,0.001565
20,4,66,0.000759
20,4,67,0.000348
20,4,68,0.000151
20,4,69,0.000061
20,4,70,0.000023
20,4,71,0.000008
20,4,72,0.000003
20,4,73,0.000001
20,4,74,0.000000
20,4,75,0.000000
20,4,76,0.000000
20,4,77,0.000000
20,4,78,0.000000
20,4,79,0.000000
20,4,80,0.000000
1,6,1,1.000000
1,6,2,0.833333
1,6,3,0.666667
1,6,4,0.500000
1,6,5,0.333333
1,6,6,0.166667
2,6,1,1.000000
2,6,2,1.000000
2,6,3,0.972222
2,6,4,0.916667
2,6,5,0.833333
2,6,6,0.722222
2,6,7,0.583333
2,6,8,0.416667
2,6,9,0.277778
2,6,10,0.166667
2,6,11,0.083333
2,6,12,0.027778
3,6,1,1.000000
3,6,2,1.000000
3,6,3,1.000000
3,6,4,0.995370
3,6,5,0.981481
3,6,6,0.953704
3,6,7,0.907407
3,6,8,0.837963
3,6,9,0.740741
3,6,10,0.625000
3,6,11,0.500000
3,6,12,0.375000
3,6,13,0.259259
3,6,14,0.162037
3,6,15,0.092593
3,6,16,0.046296
3,6,17,0.018519
3,6,18,0.004630
4,6,1,1.000000
4,6,2,1.000000
4,6,3,1.000000
4,6,4,1.000000
4,6,5,0.999228
4,6,6,0.996142
4,6,7,0.988426
4,6,8,0.972994
4,6,9,0.945988
4,6,10,0.902778
4,6,11,0.841049
4,6,12,0.760802
4,6,13,0.664352
4,6,14,0.556327
4,6,15,0.443673
4,6,16,0.335648
4,6,17,0.239198
4,6,18,0.158951
4,6,19,0.097222
4,6,20,0.054012
4,6,21,0.027006
4,6,22,0.011574
4,6,23,0.003858
4,6,24,0.000772
5,6,1,1.000000
5,6,2,1.000000
5,6,3,1.000000
5,6,4,1.000000
5,6,5,1.000000
5,6,6,0.999871
5,6,7,0.999228
5,6,8,0.997299
5,6,9,0.992798
5,6,10,0.983796
5,6,11,0.967593
5,6,12,0.941229
5,6,13,0.902006
5,6,14,0.847994
5,6,15,0.778549
5,6,16,0.694830
5,6,17,0.600309
5,6,18,0.500000
5,6,19,0.399691
5,6,20,0.305170
5,6,21,0.221451
5,6,22,0.152006
5,6,23,0.097994
5,6,24,0.058771
5,6,25,0.032407
5,6,26,0.016204
5,6,27,0.007202
5,6,28,0.002701
5,6,29,0.000772
5,6,30,0.000129
6,6,1,1.000000
6,6,2,1.000000
6,6,3,1.000000
6,6,4,1.000000
6,6,5,1.000000
6,6,6,1.000000
6,6,7,0.999979
6,6,8,0.999850
6,6,9,0.999400
6,6,10,0.998200
6,6,11,0.995499
6,6,12,0.990098
6,6,13,0.980324
6,6,14,0.964120
6,6,15,0.939236
6,6,16,0.903528
6,6,17,0.855367
6,6,18,0.794153
6,6,19,0.720615
6,6,20,0.636896
6,6,21,0.546425
6,6,22,0.453575
6,6,23,0.363104
6,6,24,0.279385
6,6,25,0.205847
6,6,26,0.144633
6,6,27,0.096472
6,6,28,0.060764
6,6,29,0.035880
6,6,30,0.019676
6,6,31,0.009902
6,6,32,0.004501
6,6,33,0.001800
6,6,34,0.000600
6,6,35,0.000150
6,6,36,0.000021
7,6,1,1.000000
7,6,2,1.000000
7,6,3,1.000000
7,6,4,1.000000
7,6,5,1.000000
7,6,6,1.000000
7,6,7,1.000000
7,6,8,0.999996
7,6,9,0.999971
7,6,10,0.999871
7,6,11,0.999571
7,6,12,0.998821
7,6,13,0.997171
7,6,14,0.993895
7,6,15,0.987940
7,6,16,0.977913
7,6,17,0.962134
7,6,18,0.938779
7,6,19,0.906121
7,6,20,0.862837
7,6,21,0.808299
7,6,22,0.742831
7,6,23,0.667838
7,6,24,0.585795
7,6,25,0.500000
7,6,26,0.414205
7,6,27,0.332162
7,6,28,0.257169
7,6,29,0.191701
7,6,30,0.137163
7,6,31,0.093879
7,6,32,0.061221
7,6,33,0.037866
7,6,34,0.022087
7,6,35,0.012060
7,6,36,0.006105
7,6,37,0.002829
7,6,38,0.001179
7,6,39,0.000429
7,6,40,0.000129
7,6,41,0.000029
7,6,42,0.000004
8,6,1,1.000000
8,6,2,1.000000
8,6,3,1.000000
8,6,4,1.000000
8,6,5,1.000000
8,6,6,1.000000
8,6,7,1.000000
8,6,8,1.000000
8,6,9,0.999999
8,6,10,0.999995
8,6,11,0.999973
8,6,12,0.999902
8,6,13,0.999705
8,6,14,0.999234
8,6,15,0.998217
8,6,16,0.996212
8,6,17,0.992552
8,6,18,0.986312
8,6,19,0.976305
8,6,20,0.961130
8,6,21,0.939287
8,6,22,0.909347
8,6,23,0.870167
8,6,24,0.821117
8,6,25,0.762287
8,6,26,0.694600
8,6,27,0.619828
8,6,28,0.540472
8,6,29,0.459528
8,6,30,0.380172
8,6,31,0.305400
8,6,32,0.237713
8,6,33,0.178883
8,6,34,0.129833
8,6,35,0.090653
8,6,36,0.060713
8,6,37,0.038870
8,6,38,0.023695
8,6,39,0.013688
8,6,40,0.007448
8,6,41,0.003788
8,6,42,0.001783
8,6,43,0.000766
8,6,44,0.000295
8,6,45,0.000098
8,6,46,0.000027
8,6,47,0.000005
8,6,48,0.000001
9,6,1,1.000000
9,6,2,1.000000
9,6,3,1.000000
9,6,4,1.000000
9,6,5,1.000000
9,6,6,1.000000
9,6,7,1.000000
9,6,8,1.000000
9,6,9,1.000000
9,6,10,1.000000
9,6,11,0.999999
9,6,12,0.999995
9,6,13,0.999978
9,6,14,0.999929
9,6,15,0.999801
9,6,16,0.999504
9,6,17,0.998874
9,6,18,0.997637
9,6,19,0.995372
9,6,20,0.991472
9,6,21,0.985121
9,6,22,0.975300
9,6,23,0.960822
9,6,24,0.940425
9,6,25,0.912892
9,6,26,0.877223
9,6,27,0.832801
9,6,28,0.779558
9,6,29,0.718078
9,6,30,0.649639
9,6,31,0.576148
9,6,32,0.500000
9,6,33,0.423852
9,6,34,0.350361
9,6,35,0.281922
9,6,36,0.220442
9,6,37,0.167199
9,6,38,0.122777
9,6,39,0.087108
9,6,40,0.059575
9,6,41,0.039178
9,6,42,0.024700
9,6,43,0.014879
9,6,44,0.008528
9,6,45,0.004628
9,6,46,0.002363
9,6,47,0.001126
9,6,48,0.000496
9,6,49,0.000199
9,6,50,0.000071
9,6,51,0.000022
9,6,52,0.000005
9,6,53,0.000001
9,6,54,0.000000
10,6,1,1.000000
10,6,2,1.000000
10,6,3,1.000000
10,6,4,1.000000
10,6,5,1.000000
10,6,6,1.000000
10,6,7,1.000000
10,6,8,1.000000
10,6,9,1.000000
10,6,10,1.000000
10,6,11,1.000000
10,6,12,1.000000
10,6,13,0.999999
10,6,14,0.999995
10,6,15,0.999983
10,6,16,0.999950
10,6,17,0.999868
10,6,18,0.999680
10,6,19,0.999287
10,6,20,0.998520
10,6,21,0.997110
10,6,22,0.994663
10,6,23,0.990629
10,6,24,0.984287
10,6,25,0.974752
10,6,26,0.961005
10,6,27,0.941964
10,6,28,0.916577
10,6,29,0.883953
10,6,30,0.843496
10,6,31,0.795032
10,6,32,0.738908
10,6,33,0.676037
10,6,34,0.607879
10,6,35,0.536346
10,6,36,0.463654
10,6,37,0.392121
10,6,38,0.323963
10,6,39,0.261092
10,6,40,0.204968
10,6,41,0.156504
10,6,42,0.116047
10,6,43,0.083423
10,6,44,0.058036
10,6,45,0.038995
10,6,46,0.025248
10,6,47,0.015713
10,6,48,0.009371
10,6,49,0.005337
10,6,50,0.002890
10,6,51,0.001480
10,6,52,0.000713
10,6,53,0.000320
10,6,54,0.000132
10,6,55,0.000050
10,6,56,0.000017
10,6,57,0.000005
10,6,58,0.000001
10,6,59,0.000000
10,6,60,0.000000
11,6,1,1.000000
11,6,2,1.000000
11,6,3,1.000000
11,6,4,1.000000
11,6,5,1.000000
11,6,6,1.000000
11,6,7,1.000000
11,6,8,1.000000
11,6,9,1.000000
11,6,10,1.000000
11,6,11,1.000000
11,6,12,1.000000
11,6,13,1.000000
11,6,14,1.000000
11,6,15,0.999999
11,6,16,0.999996
11,6,17,0.999988
11,6,18,0.999966
11,6,19,0.999913
11,6,20,0.999794
11,6,21,0.999548
11,6,22,0.999069
11,6,23,0.998188
11,6,24,0.996648
11,6,25,0.994083
11,6,26,0.989994
11,6,27,0.983741
11,6,28,0.974550
11,6,29,0.961536
11,6,30,0.943757
11,6,31,0.920291
11,6,32,0.890338
11,6,33,0.853322
11,6,34,0.809001
11,6,35,0.757551
11,6,36,0.699616
11,6,37,0.636309
11,6,38,0.569157
11,6,39,0.500000
11,6,40,0.430843
11,6,41,0.363691
11,6,42,0.300384
11,6,43,0.242449
11,6,44,0.190999
11,6,45,0.146678
11,6,46,0.109662
11,6,47,0.079709
11,6,48,0.056243
11,6,49,0.038464
11,6,50,0.025450
11,6,51,0.016259
11,6,52,0.010006
11,6,53,0.005917
11,6,54,0.003352
11,6,55,0.001812
11,6,56,0.000931
11,6,57,0.000452
11,6,58,0.000206
11,6,59,0.000087
11,6,60,0.000034
11,6,61,0.000012
11,6,62,0.000004
11,6,63,0.000001
11,6,64,0.000000
11,6,65,0.000000
11,6,66,0.000000
12,6,1,1.000000
12,6,2,1.000000
12,6,3,1.000000
12,6,4,1.000000
12,6,5,1.000000
12,6,6,1.000000
12,6,7,1.000000
12,6,8,1.000000
12,6,9,1.000000
12,6,10,1.000000
12,6,11,1.000000
12,6,12,1.000000
12,6,13,1.000000
12,6,14,1.000000
12,6,15,1.000000
12,6,16,1.000000
12,6,17,0.999999
12,6,18,0.999997
12,6,19,0.999991
12,6,20,0.999977
12,6,21,0.999943
12,6,22,0.999867
12,6,23,0.999713
12,6,24,0.999413
12,6,25,0.998860
12,6,26,0.997888
12,6,27,0.996255
12,6,28,0.993621
12,6,29,0.989534
12,6,30,0.983425
12,6,31,0.974610
12,6,32,0.962311
12,6,33,0.945702
12,6,34,0.923966
12,6,35,0.896374
12,6,36,0.862377
